Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier
-2908.1689453125,-3706720.75,24.0,0.0,1.4189053773880005,0.1803170144557953,1.0,0.995841383934021,0.995841383934021,0.995841383934021,0.033917136490345,0.0003000000142492354,0.9999679327011108,10000.0,-0.0012626913376152515,-0.0012626913376152515,0.15743282437324524,1942002991104.0,1942002991104.0,0.35115718841552734,1945153568768.0,1945153568768.0,-0.20551520586013794,97.4401626586914,95.32905578613281,2.107661485671997,97.43671417236328,102.6307144165039,0.0
-2708.201171875,-3663296.75,24.0,1.0,1.4188058376312256,0.15193584561347961,1.0,0.9982991218566895,0.9982991218566895,0.9982991218566895,0.03348279371857643,0.0003000000142492354,0.999869704246521,20000.0,0.007942634634673595,0.009205325972288847,-0.3002389669418335,1927150567424.0,-14852423680.0,3.349022150039673,1930227875840.0,-14925692928.0,-2.9773240089416504,210.2476043701172,110.4743423461914,2.2387404441833496,112.71308135986328,88.7208480834961,0.0
-2772.58349609375,-3684990.75,24.0,2.0,1.4188481569290161,0.15738114714622498,1.0,1.0090025663375854,1.0090025663375854,1.0090025663375854,0.030700966715812683,0.0003000000142492354,0.9999138116836548,30000.0,0.0035758079029619694,-0.004366826731711626,-0.21174955368041992,1935330902016.0,8180334592.0,6.232407093048096,1938345820160.0,8117944320.0,-5.709151268005371,326.1714782714844,113.41903686523438,2.416811943054199,115.83584594726562,86.32906341552734,0.0
-2820.00634765625,-3708541.0,24.0,3.0,1.4188787937164307,0.17156237363815308,1.0,0.9933721423149109,0.9933721423149109,0.9933721423149109,0.03624829649925232,0.0003000000142492354,0.9999464154243469,40000.0,0.005464577116072178,0.0018887692131102085,0.17437751591205597,1963464589312.0,28133687296.0,9.114657402038574,1966504411136.0,28158590976.0,-8.431270599365234,442.80096435546875,114.26468658447266,2.2756102085113525,116.54029846191406,85.8072280883789,0.0
-2782.197509765625,-3695722.25,24.0,4.0,1.4188501834869385,0.1842138171195984,1.0,0.9998677968978882,0.9998677968978882,0.9998677968978882,0.03424599766731262,0.0003000000142492354,0.9999204874038696,50000.0,0.0002901618427131325,-0.005174415273359045,0.25150343775749207,1977732825088.0,14268235776.0,11.034022331237793,1980794929152.0,14290518016.0,-10.271941184997559,561.0668334960938,116.07061004638672,2.10709285736084,118.17770385742188,84.61833190917969,0.0
-2747.1083984375,-3731982.0,24.0,5.0,1.4188176393508911,0.16383978724479675,1.0,0.9941921234130859,0.9941921234130859,0.9941921234130859,0.029427414759993553,0.0003000000142492354,0.9998897314071655,60000.0,-0.001442739157937467,-0.0017329010006505996,-0.029824882745742798,1950325800960.0,-27407024128.0,12.327037811279297,1953387773952.0,-27407155200.0,-11.627537727355957,678.2955932617188,115.04072570800781,2.105252981185913,117.14598083496094,85.36357879638672,0.0
-2791.7822265625,-3723558.5,24.0,6.0,1.418818473815918,0.15208891034126282,1.0,0.9971917867660522,0.9971917867660522,0.9971917867660522,0.024149317294359207,0.0003000000142492354,0.9998928308486938,70000.0,-0.0005674385465681553,0.0008753006113693118,-0.0570627823472023,1967498067968.0,17172267008.0,13.43916130065918,1970582585344.0,17194811392.0,-12.783869743347168,794.2623291015625,113.50994110107422,2.3734781742095947,115.8834228515625,86.29362487792969,0.0
-2729.085693359375,-3698431.75,24.0,7.0,1.4187219142913818,0.17255158722400665,1.0,1.0063307285308838,1.0063307285308838,1.0063307285308838,0.027956156060099602,0.0003000000142492354,0.9997991323471069,80000.0,0.00862606056034565,0.009193499106913805,0.05358944833278656,1958153027584.0,-9345040384.0,14.455595016479492,1961215393792.0,-9367191552.0,-13.818452835083008,912.0090942382812,115.55554962158203,2.1035237312316895,117.65907287597656,84.99131774902344,0.0
-2771.095947265625,-3713162.0,24.0,8.0,1.4186094999313354,0.1487111747264862,1.0,1.0080029964447021,1.0080029964447021,1.0080029964447021,0.03901923820376396,0.0003000000142492354,0.9996897578239441,90000.0,0.007846510037779808,-0.0007795505225658417,-0.11133864521980286,1944878448640.0,-13274578944.0,15.516337394714355,1947922857984.0,-13292535808.0,-14.881306648254395,1029.001953125,114.75138854980469,2.1549437046051025,116.90632629394531,85.53856658935547,0.0
-2847.26708984375,-3726691.0,24.0,9.0,1.4184845685958862,0.18273450434207916,1.0,0.9966808557510376,0.9966808557510376,0.9966808557510376,0.03413234278559685,0.0003000000142492354,0.9995675086975098,100000.0,0.001727164490148425,-0.006119345547631383,0.14972500503063202,1953841283072.0,8962834432.0,16.507728576660156,1956903911424.0,8981053440.0,-15.888784408569336,1144.9559326171875,113.61746215820312,2.2403528690338135,115.85881805419922,86.31194305419922,0.0
-2763.04345703125,-3728356.25,24.0,10.0,1.4184151887893677,0.17005544900894165,1.0,0.9899741411209106,0.9899741411209106,0.9899741411209106,0.04427477344870567,0.0003000000142492354,0.999500572681427,110000.0,-0.0005128270131535828,-0.002239991503302008,0.2521204948425293,1989953323008.0,36112039936.0,17.367218017578125,1993078079488.0,36174168064.0,-16.745845794677734,1260.5010986328125,113.3018798828125,2.143364191055298,115.44525146484375,86.62114715576172,0.0
-2827.486328125,-3760969.5,24.0,11.0,1.4183058738708496,0.16325010359287262,1.0,0.9947366714477539,0.9947366714477539,0.9947366714477539,0.02633248083293438,0.0003000000142492354,0.9993941187858582,120000.0,-0.004574102349579334,-0.0040612753364257514,-0.151960089802742,1965423591424.0,-24529731584.0,18.162639617919922,1968544940032.0,-24533139456.0,-17.559185028076172,1381.3756103515625,118.36427307128906,2.4206478595733643,120.78491973876953,82.79179382324219,0.0
-2926.70458984375,-3696371.75,24.0,12.0,1.41824209690094,0.18273413181304932,1.0,1.002052664756775,1.002052664756775,1.002052664756775,0.029431333765387535,0.0003000000142492354,0.9993337392807007,130000.0,0.005326144862920046,0.00990024721249938,-0.19586911797523499,1977169739776.0,11746148352.0,19.166973114013672,1980303540224.0,11758600192.0,-18.54681396484375,1499.0753173828125,115.48927307128906,2.120440721511841,117.60971069335938,85.02699279785156,0.0
