Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier
-2212.112548828125,-3561028.5,24.0,0.0,1.41912043094635,0.1843685358762741,1.0,1.016397476196289,1.016397476196289,1.016397476196289,0.0711623877286911,0.0003000000142492354,1.000182867050171,10000.0,0.001424671383574605,0.001424671383574605,0.1789233535528183,1772660326400.0,1772660326400.0,-0.18820405006408691,1774979121152.0,1774979121152.0,0.007389734033495188,39.31342315673828,38.079566955566406,1.231654405593872,39.311222076416016,254.3802947998047,0.0
-2094.971923828125,-3537183.25,24.0,1.0,1.4190442562103271,0.1621447056531906,1.0,1.0037059783935547,1.0037059783935547,1.0037059783935547,0.021235646679997444,0.0003000000142492354,1.000108242034912,20000.0,0.002754455665126443,0.001329784281551838,0.0072326455265283585,1784035934208.0,11375607808.0,2.608851909637451,1786272677888.0,11293556736.0,-2.7001564502716064,75.613525390625,35.19121170043945,1.0417578220367432,36.234474182128906,275.9802551269531,0.0
-2268.628662109375,-3554282.5,24.0,2.0,1.4189354181289673,0.15891440212726593,1.0,0.9906173944473267,0.9906173944473267,0.9906173944473267,0.02281983569264412,0.0003000000142492354,1.0000015497207642,30000.0,0.0027800295501947403,2.5573885068297386e-05,0.0063140541315078735,1802437918720.0,18401984512.0,5.6706976890563965,1804789481472.0,18516803584.0,-5.65205717086792,106.11998748779297,29.424869537353516,1.0304486751556396,30.455318450927734,328.349853515625,0.0
-2214.115478515625,-3538716.75,24.0,3.0,1.4188786745071411,0.1754266321659088,1.0,1.0007445812225342,1.0007445812225342,1.0007445812225342,0.03884083032608032,0.0003000000142492354,0.9999470710754395,40000.0,-0.001696435152553022,-0.004476464702747762,-0.20097699761390686,1792721027072.0,-9716891648.0,8.527661323547363,1795041263616.0,-9748217856.0,-8.464530944824219,137.0343780517578,29.51310920715332,1.3502750396728516,30.863887786865234,324.00323486328125,0.0
-2250.11474609375,-3518497.0,24.0,4.0,1.4190162420272827,0.15455348789691925,1.0,1.0028660297393799,1.0028660297393799,1.0028660297393799,0.03214261308312416,0.0003000000142492354,1.0000865459442139,50000.0,0.007399311754852533,0.009095746907405555,0.12000661343336105,1791785041920.0,-935985152.0,10.516509056091309,1794121531392.0,-919732224.0,-10.355416297912598,167.42364501953125,29.29824447631836,1.0418202877044678,30.340065002441406,329.5971984863281,0.0
-2231.79541015625,-3537230.5,24.0,5.0,1.4189326763153076,0.1692221313714981,1.0,1.0008702278137207,1.0008702278137207,1.0008702278137207,0.0259226243942976,0.0003000000142492354,1.0000046491622925,60000.0,0.00409454433247447,-0.003304767422378063,0.015544399619102478,1789283401728.0,-2501640192.0,11.914741516113281,1791580176384.0,-2541355008.0,-11.755942344665527,198.12100219726562,29.59295082092285,1.054274320602417,30.64722442626953,326.2938232421875,0.0
-2280.982177734375,-3620535.25,24.0,6.0,1.418956995010376,0.16988298296928406,1.0,0.9980700612068176,0.9980700612068176,0.9980700612068176,0.024050865322351456,0.0003000000142492354,1.000030279159546,70000.0,0.0061287833377718925,0.0020342390052974224,-0.2517241835594177,1794599288832.0,5315887104.0,13.165175437927246,1796962123776.0,5381947392.0,-13.028447151184082,228.5027618408203,29.254261016845703,1.0720529556274414,30.326313018798828,329.74664306640625,0.0
-2293.1513671875,-3575705.0,24.0,7.0,1.4189058542251587,0.189406156539917,1.0,1.000281572341919,1.000281572341919,1.000281572341919,0.03100530244410038,0.0003000000142492354,0.999981701374054,80000.0,0.0011697253212332726,-0.00495905801653862,-0.12483580410480499,1804310151168.0,9710862336.0,14.318168640136719,1806670888960.0,9708765184.0,-14.212570190429688,259.6896667480469,30.030160903930664,1.1068406105041504,31.137001037597656,321.1612854003906,0.0
-2290.46533203125,-3581108.5,24.0,8.0,1.418792963027954,0.203817680478096,1.0,0.9961234927177429,0.9961234927177429,0.9961234927177429,0.043972551822662354,0.0003000000142492354,0.999872088432312,90000.0,-0.0005303084617480636,-0.0017000337829813361,0.5139234662055969,1816533139456.0,12222988288.0,15.21336555480957,1818808287232.0,12137398272.0,-15.119324684143066,292.0278015136719,31.073772430419922,1.2125492095947266,32.286319732666016,309.72869873046875,0.0
-2065.274169921875,-3559663.0,24.0,9.0,1.4187276363372803,0.17532020807266235,1.0,0.9972527623176575,0.9972527623176575,0.9972527623176575,0.04775898903608322,0.0003000000142492354,0.9998094439506531,100000.0,0.002707634586840868,0.0032379430485889316,0.10929480195045471,1821600645120.0,5067505664.0,16.152677536010742,1823899648000.0,5091360768.0,-16.0755558013916,323.82794189453125,30.743040084838867,1.0069975852966309,31.750038146972656,314.96026611328125,0.0
