Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier
-2844.1279296875,-5126.22900390625,24.0,0.0,1.418585181236267,0.2600041925907135,1.0,0.9966769218444824,0.9966769218444824,0.9966769218444824,0.024878431111574173,0.0003000000142492354,0.9996479749679565,10000.0,-0.005630488507449627,-0.005630488507449627,0.11481302976608276,790786.375,790786.375,0.1525397002696991,3796398.75,3796398.75,-0.40820443630218506,78.94995880126953,77.10008239746094,1.8478496074676514,78.94892883300781,126.6641616821289,0.0
-2145.7919921875,-5195.24755859375,24.0,1.0,1.4181277751922607,0.14660438895225525,1.0,1.003026008605957,1.003026008605957,1.003026008605957,0.027682796120643616,0.0003000000142492354,0.9991928339004517,20000.0,0.003549093846231699,0.009179582353681326,0.03987627848982811,1309957.375,519171.0,2.6232259273529053,3803970.5,7571.75,-2.7707412242889404,161.370361328125,80.6820068359375,1.666604995727539,82.34970092773438,121.43334197998047,0.0
-1666.6689453125,-5210.60986328125,24.0,2.0,1.4179913997650146,0.11644154042005539,1.0,0.9969552159309387,0.9969552159309387,0.9969552159309387,0.026786576956510544,0.0003000000142492354,0.9990583658218384,30000.0,0.00030923355370759964,-0.0032398602925240993,-0.0683179572224617,1742383.625,432426.25,5.417546272277832,3847959.25,43988.75,-5.264688968658447,244.8862762451172,81.41084289550781,2.044314384460449,83.45516204833984,119.8248291015625,0.0
-1272.163818359375,-5280.74609375,24.0,3.0,1.4179505109786987,0.08460463583469391,1.0,1.001251220703125,1.001251220703125,1.001251220703125,0.01510785985738039,0.0003000000142492354,0.9990188479423523,40000.0,0.002273926977068186,0.001964693423360586,0.31167861819267273,2141551.25,399167.625,7.892289161682129,3919280.5,71321.25,-7.490732192993164,337.2233581542969,91.32833862304688,0.9258527755737305,92.25418853759766,108.39616394042969,0.0
-1037.6680908203125,-5281.6455078125,24.0,4.0,1.4180257320404053,0.07328744977712631,1.0,0.9988573789596558,0.9988573789596558,0.9988573789596558,0.015718426555395126,0.0003000000142492354,0.999096691608429,50000.0,0.00024669585400260985,-0.002027231123065576,-0.1173635870218277,2431368.0,289816.75,9.865042686462402,3952077.5,32797.0,-9.379916191101074,387.314208984375,49.10879898071289,0.9308221340179443,50.03961944580078,199.84164428710938,0.0
-843.9993896484375,-5275.5673828125,24.0,5.0,1.4177916049957275,0.0708111971616745,1.0,0.999220073223114,0.999220073223114,0.999220073223114,0.017048925161361694,0.0003000000142492354,0.9988647699356079,60000.0,0.0036482983268797398,0.00340160247287713,0.2294752299785614,2649202.25,217834.25,11.427572250366211,3983442.0,31364.5,-10.967428207397461,444.9348449707031,56.63465881347656,0.9335649013519287,57.56822204589844,173.70693969726562,0.0
-902.5840454101562,-5282.94873046875,24.0,6.0,1.4174401760101318,0.046817269176244736,1.0,1.0028640031814575,1.0028640031814575,1.0028640031814575,0.018108906224370003,0.0003000000142492354,0.9985160827636719,70000.0,0.005619717296212912,0.001971418969333172,-0.010127484798431396,2754385.5,105183.25,12.659512519836426,3984168.75,726.75,-12.234098434448242,502.526611328125,56.43402099609375,1.1080005168914795,57.54201889038086,173.78604125976562,0.0
-816.7425537109375,-5334.6025390625,24.0,7.0,1.417350172996521,0.03865320608019829,1.0,1.0012348890304565,1.0012348890304565,1.0012348890304565,0.011488881893455982,0.0003000000142492354,0.9984279870986938,80000.0,0.00397815927863121,-0.0016415580175817013,0.09982187300920486,2827482.75,73097.25,13.756689071655273,4008730.0,24561.25,-13.353184700012207,554.45361328125,50.76161575317383,1.1190612316131592,51.88067626953125,192.75,0.0
-664.992431640625,-5378.18994140625,24.0,8.0,1.4169268608093262,0.04383494704961777,1.0,1.0015981197357178,1.0015981197357178,1.0015981197357178,0.012772520072758198,0.0003000000142492354,0.9980077743530273,90000.0,0.0023173640947788954,-0.001660795183852315,0.11148398369550705,2974471.75,146989.0,14.77138614654541,4060711.25,51981.25,-14.378576278686523,640.9669189453125,84.49604797363281,1.9724173545837402,86.46846008300781,115.64910125732422,0.0
-691.7860717773438,-5360.86767578125,24.0,9.0,1.4164249897003174,0.0344831608235836,1.0,0.9964916110038757,0.9964916110038757,0.9964916110038757,0.021491991356015205,0.0003000000142492354,0.9975088238716125,100000.0,0.0016182033577933908,-0.0006991607369855046,0.05403672158718109,2978899.0,4427.25,15.721158027648926,4028358.75,-32352.5,-15.335384368896484,737.7770385742188,95.17462921142578,1.5289113521575928,96.70454406738281,103.40775299072266,0.0
-637.0953979492188,-5365.73681640625,24.0,10.0,1.4161046743392944,0.03867229446768761,1.0,1.002920389175415,1.002920389175415,1.002920389175415,0.011677229776978493,0.0003000000142492354,0.9971926808357239,110000.0,0.005943684838712215,0.004325481480918825,0.3019149601459503,3082051.5,103152.5,16.669048309326172,4082664.5,54305.75,-16.28750991821289,828.1036987304688,87.76558685302734,2.4805521965026855,90.24613952636719,110.80805969238281,0.0
-590.5516967773438,-5402.263671875,24.0,11.0,1.4159510135650635,0.03323204070329666,1.0,1.0014702081680298,1.0014702081680298,1.0014702081680298,0.011854730546474457,0.0003000000142492354,0.9970439672470093,120000.0,0.006120846141129732,0.0001771613024175167,-0.1105002909898758,3140562.0,58510.5,17.58412742614746,4062110.5,-20554.0,-17.201955795288086,916.9419555664062,86.65545654296875,2.093517541885376,88.74996185302734,112.67610168457031,0.0
-540.4364624023438,-5338.56103515625,24.0,12.0,1.4155367612838745,0.03399154171347618,1.0,0.9991698265075684,0.9991698265075684,0.9991698265075684,0.016349023208022118,0.0003000000142492354,0.9966360926628113,130000.0,0.004408272914588451,-0.0017125732265412807,-0.0018486492335796356,3185187.75,44625.75,18.516300201416016,4074108.5,11998.0,-18.14095115661621,1031.9678955078125,112.85147094726562,2.0696306228637695,114.92110443115234,87.01622009277344,0.0
-563.8988037109375,-5426.81982421875,24.0,13.0,1.4151054620742798,0.03167380020022392,1.0,0.9996306300163269,0.9996306300163269,0.9996306300163269,0.012310595251619816,0.0003000000142492354,0.9962108731269836,140000.0,0.0037849233485758305,-0.0006233495660126209,0.10368341207504272,3222746.5,37558.75,19.40545082092285,4082074.5,7966.0,-19.029783248901367,1142.348388671875,108.01853942871094,2.265956401824951,110.28450012207031,90.67457580566406,0.0
