Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier
-1638.622802734375,-5285.244140625,24.0,0.0,1.418821930885315,0.1439463347196579,1.0,0.9987338781356812,0.9987338781356812,0.9987338781356812,0.023689866065979004,0.0003000000142492354,0.9998844265937805,10000.0,0.004411500412970781,0.004411500412970781,-0.031087078154087067,1948385.75,1948385.75,0.41094771027565,3995483.5,3995483.5,-0.3117973208427429,29.13410758972168,27.969493865966797,1.1637873649597168,29.133281707763672,343.25006103515625,0.0
-1240.2646484375,-5361.37890625,24.0,1.0,1.4187252521514893,0.06497839838266373,1.0,0.9989538192749023,0.9989538192749023,0.9989538192749023,0.014731002040207386,0.0003000000142492354,0.9997890591621399,20000.0,0.0033390354365110397,-0.0010724649764597416,-0.008798286318778992,2308680.0,360294.25,2.868530035018921,4038009.25,42525.75,-2.9407031536102295,56.73851013183594,26.65757179260254,0.8951752185821533,27.55274772644043,362.9402160644531,0.0
-1156.7386474609375,-5349.431640625,24.0,2.0,1.4183464050292969,0.04247279465198517,1.0,1.0032904148101807,1.0032904148101807,1.0032904148101807,0.014320163987576962,0.0003000000142492354,0.9994121789932251,30000.0,0.00886001717299223,0.00552098173648119,-0.17218127846717834,2485939.5,177259.5,5.351111888885498,4022024.75,-15984.5,-5.5674824714660645,77.29441833496094,19.552724838256836,0.9545702934265137,20.507295608520508,487.63134765625,0.0
-1006.4020385742188,-5345.6962890625,24.0,3.0,1.418023943901062,0.03576312214136124,1.0,1.0007227659225464,1.0007227659225464,1.0007227659225464,0.010138277895748615,0.0003000000142492354,0.9990924596786499,40000.0,0.008393180556595325,-0.000466836616396904,-0.37959057092666626,2596575.5,110636.0,7.640500068664551,3999037.25,-22987.5,-8.018842697143555,97.46111297607422,19.166471481323242,0.9565639495849609,20.123035430908203,496.94293212890625,0.0
-913.5137329101562,-5437.78369140625,24.0,4.0,1.4181020259857178,0.04310884699225426,1.0,1.0011627674102783,1.0011627674102783,1.0011627674102783,0.012816078029572964,0.0003000000142492354,0.9991729855537415,50000.0,0.006407855544239283,-0.001985325012356043,0.4203294515609741,2743835.5,147260.0,9.453640937805176,4109368.0,110330.75,-10.012432098388672,117.72584533691406,19.27635955810547,0.9214785099029541,20.197837829589844,495.1025085449219,0.0
-871.361083984375,-5388.40478515625,24.0,5.0,1.4180370569229126,0.030615191906690598,1.0,0.9974334836006165,0.9974334836006165,0.9974334836006165,0.009759875945746899,0.0003000000142492354,0.999111533164978,60000.0,0.009497307240962982,0.0030894516967236996,0.2144101858139038,2786450.5,42615.0,10.840185165405273,4107236.75,-2131.25,-11.503584861755371,146.97206115722656,28.226978302001953,0.9582178592681885,29.185195922851562,342.63946533203125,0.0
-819.010986328125,-5352.3076171875,24.0,6.0,1.4175684452056885,0.04276718571782112,1.0,1.0014464855194092,1.0014464855194092,1.0014464855194092,0.011274890974164009,0.0003000000142492354,0.9986473321914673,70000.0,0.000823355105239898,-0.008673952135723084,0.0988510474562645,2870145.0,83694.5,12.17419719696045,4098014.75,-9222.0,-12.843838691711426,170.57716369628906,22.587127685546875,0.9589638710021973,23.546092987060547,424.69891357421875,0.0
-822.9556274414062,-5470.29541015625,24.0,7.0,1.4173301458358765,0.0278417207300663,1.0,0.9991168975830078,0.9991168975830078,0.9991168975830078,0.008725205436348915,0.0003000000142492354,0.9984124898910522,80000.0,0.007341553457081318,0.00651819835184142,0.06935493648052216,2974660.25,104515.25,13.28096866607666,4126838.5,28823.75,-13.950629234313965,194.6781005859375,22.97636604309082,1.0618643760681152,24.03923225402832,415.9866638183594,0.0
-796.9682006835938,-5398.296875,24.0,8.0,1.41708242893219,0.040466975420713425,1.0,1.000706434249878,1.000706434249878,1.000706434249878,0.0121639184653759,0.0003000000142492354,0.9981675148010254,90000.0,0.007101657800376415,-0.00023989565670490265,-0.021207988262176514,2939522.5,-35137.75,14.283621788024902,4061910.5,-64928.0,-14.943092346191406,218.52598571777344,22.835731506347656,0.9567544460296631,23.7924861907959,420.30078125,0.0
-648.5350952148438,-5453.25390625,24.0,9.0,1.417065143585205,0.0370856337249279,1.0,1.0001575946807861,1.0001575946807861,1.0001575946807861,0.012320485897362232,0.0003000000142492354,0.9981526136398315,100000.0,0.005711588077247143,-0.0013900697231292725,0.19287316501140594,3040856.0,101333.5,15.298710823059082,4143718.75,81808.25,-15.951703071594238,241.88192749023438,22.238752365112305,1.0598170757293701,23.298568725585938,429.2109069824219,0.0
-741.5607299804688,-5377.88623046875,24.0,10.0,1.4168016910552979,0.03131479769945145,1.0,0.9979716539382935,0.9979716539382935,0.9979716539382935,0.011026265099644661,0.0003000000142492354,0.9978931546211243,110000.0,0.006539021618664265,0.0008274335414171219,-0.007821980863809586,3060393.0,19537.0,16.162355422973633,4098307.25,-45411.5,-16.80477523803711,267.2565612792969,24.338356018066406,0.9645471572875977,25.302902221679688,395.2115783691406,0.0
-602.5535888671875,-5464.47265625,24.0,11.0,1.4163203239440918,0.026003587990999222,1.0,1.0029373168945312,1.0029373168945312,1.0029373168945312,0.013740143738687038,0.0003000000142492354,0.9974155426025391,120000.0,0.011965558864176273,0.005426537245512009,-0.08775363862514496,3169717.0,109324.0,17.163490295410156,4146077.5,47770.25,-17.797840118408203,298.62640380859375,29.29436683654785,2.011101245880127,31.306472778320312,319.4227600097656,0.0
-602.9255981445312,-5497.68505859375,24.0,12.0,1.416208267211914,0.03079126589000225,1.0,1.0029863119125366,1.0029863119125366,1.0029863119125366,0.013003315776586533,0.0003000000142492354,0.9973070025444031,130000.0,0.008123003877699375,-0.003842554986476898,-0.06811957061290741,3211144.5,41427.5,18.039518356323242,4199565.0,53487.5,-18.668861389160156,356.7586669921875,55.858463287353516,2.171377658843994,58.029842376708984,172.32513427734375,0.0
-606.8046875,-5438.107421875,24.0,13.0,1.4161584377288818,0.023448027670383453,1.0,1.0014846324920654,1.0014846324920654,1.0014846324920654,0.01658518984913826,0.0003000000142492354,0.9972607493400574,140000.0,0.006160358432680368,-0.0019626454450190067,0.09781347215175629,3264644.75,53500.25,18.959409713745117,4171607.5,-27957.5,-19.58296012878418,411.575439453125,52.86302947998047,1.8509488105773926,54.7139778137207,182.76864624023438,0.0
-589.3338012695312,-5468.81298828125,24.0,14.0,1.415992259979248,0.03254985809326172,1.0,0.9972015619277954,0.9972015619277954,0.9972015619277954,0.01373458094894886,0.0003000000142492354,0.9971004724502563,150000.0,0.009833453223109245,0.003673094790428877,0.08102534711360931,3336691.5,72046.75,19.812496185302734,4208028.0,36420.5,-20.432085037231445,467.81048583984375,54.21723175048828,1.9173471927642822,56.134578704833984,178.143310546875,0.0
-542.1245727539062,-5460.82421875,24.0,15.0,1.4158560037612915,0.03442440927028656,1.0,1.0004806518554688,1.0004806518554688,1.0004806518554688,0.010781820863485336,0.0003000000142492354,0.9969686269760132,160000.0,0.010171151719987392,0.0003376984968781471,-0.06723716855049133,3311626.0,-25065.5,20.65326690673828,4190195.25,-17832.75,-21.263166427612305,522.9382934570312,53.09572982788086,1.928868055343628,55.02459716796875,181.73690795898438,0.0
